"filename", "language", "CSS", "JavaScript", "PHP", "Markdown", "YAML", "SCSS", "JSON", "PowerShell", "XML", "HTML", "Ruby", "C++", "C", "Python", "CMake", "Shell Script", "comment", "blank", "total"
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\narrow-jumbotron\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 7, 17, 85
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\narrow-jumbotron\narrow-jumbotron.css", "CSS", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 8, 80
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\navbar-top-fixed\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 6, 9, 55
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\navbar-top-fixed\navbar-top-fixed.css", "CSS", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\navbar-top\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 6, 9, 53
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\navbar-top\navbar-top.css", "CSS", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\navbar\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 8, 10, 74
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\navbar\navbar.css", "CSS", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\offcanvas\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 7, 14, 115
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\offcanvas\offcanvas.css", "CSS", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 60
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\offcanvas\offcanvas.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\signin\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 7, 10, 49
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\signin\signin.css", "CSS", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 40
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\starter-template\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 7, 11, 58
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\starter-template\starter-template.css", "CSS", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\sticky-footer-navbar\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 9, 10, 83
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\sticky-footer-navbar\sticky-footer-navbar.css", "CSS", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 38
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\sticky-footer\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 8, 9, 46
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\sticky-footer\sticky-footer.css", "CSS", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 31
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\tooltip-viewport\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 7, 12, 51
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\tooltip-viewport\tooltip-viewport.css", "CSS", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\examples\tooltip-viewport\tooltip-viewport.js", "JavaScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\extend\approach.md", "Markdown", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\extend\icon-fonts.md", "Markdown", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\extend\index.md", "Markdown", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\getting-started\accessibility.md", "Markdown", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 56
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\getting-started\best-practices.md", "Markdown", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\getting-started\browsers-devices.md", "Markdown", 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 260
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\getting-started\build-tools.md", "Markdown", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 69
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\getting-started\contents.md", "Markdown", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 45
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\getting-started\download.md", "Markdown", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 105
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\getting-started\flexbox.md", "Markdown", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 52
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\getting-started\introduction.md", "Markdown", 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 41, 129
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\getting-started\javascript.md", "Markdown", 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 107
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\getting-started\options.md", "Markdown", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 17, 115
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\layout\grid.md", "Markdown", 0, 0, 0, 359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 69, 433
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\layout\media-object.md", "Markdown", 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 174
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\layout\overview.md", "Markdown", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30, 115
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\layout\responsive-utilities.md", "Markdown", 0, 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 231
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\migration.md", "Markdown", 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 209
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\docs\search.json", "JSON", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\grunt\bs-commonjs-generator.js", "JavaScript", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 30
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\grunt\bs-sass-compile\libsass.js", "JavaScript", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 35
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\grunt\bs-sass-compile\sass.js", "JavaScript", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 39
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\grunt\change-version.js", "JavaScript", 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 106
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\grunt\configBridge.json", "JSON", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\grunt\npm-shrinkwrap.json", "JSON", 0, 0, 0, 0, 0, 0, 4168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4169
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\grunt\sauce_browsers.yml", "YAML", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 76
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\dist\alert.js", "JavaScript", 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 39, 193
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\dist\button.js", "JavaScript", 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 35, 173
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\dist\carousel.js", "JavaScript", 0, 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 89, 479
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\dist\collapse.js", "JavaScript", 0, 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 75, 365
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\dist\dropdown.js", "JavaScript", 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 65, 294
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\dist\modal.js", "JavaScript", 0, 407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 91, 537
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\dist\popover.js", "JavaScript", 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 37, 202
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\dist\scrollspy.js", "JavaScript", 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 59, 321
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\dist\tab.js", "JavaScript", 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 55, 264
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\dist\tooltip.js", "JavaScript", 0, 474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 111, 620
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\dist\util.js", "JavaScript", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 36, 158
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\src\alert.js", "JavaScript", 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 53, 194
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\src\button.js", "JavaScript", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 43, 174
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\src\carousel.js", "JavaScript", 0, 333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 114, 479
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\src\collapse.js", "JavaScript", 0, 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 90, 382
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\src\dropdown.js", "JavaScript", 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 78, 298
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\src\modal.js", "JavaScript", 0, 385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 114, 535
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\src\popover.js", "JavaScript", 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 46, 184
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\src\scrollspy.js", "JavaScript", 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 75, 326
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\src\tab.js", "JavaScript", 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 66, 279
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\src\tooltip.js", "JavaScript", 0, 473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 146, 653
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\src\util.js", "JavaScript", 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 38, 161
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\README.md", "Markdown", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 62
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 4, 12, 166
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\unit\alert.js", "JavaScript", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 80
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\unit\button.js", "JavaScript", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 111
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\unit\carousel.js", "JavaScript", 0, 675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 87, 763
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\unit\collapse.js", "JavaScript", 0, 348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 107, 456
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\unit\dropdown.js", "JavaScript", 0, 379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 56, 436
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\unit\modal.js", "JavaScript", 0, 335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 53, 390
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\unit\phantom.js", "JavaScript", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 19, 102
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\unit\popover.js", "JavaScript", 0, 264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 58, 324
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\unit\scrollspy.js", "JavaScript", 0, 358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 62, 421
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\unit\tab.js", "JavaScript", 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36, 229
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\unit\tooltip.js", "JavaScript", 0, 629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 164, 809
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\vendor\jquery.min.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\vendor\qunit.css", "CSS", 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 68, 302
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\vendor\qunit.js", "JavaScript", 0, 2953, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 587, 619, 4159
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\vendor\tether.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\visual\alert.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 1, 8, 42
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\visual\button.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 2, 9, 64
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\visual\carousel.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 1, 6, 60
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\visual\collapse.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 1, 7, 72
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\visual\dropdown.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 1, 14, 110
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\visual\modal.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 5, 20, 161
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\visual\popover.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 2, 9, 50
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\visual\scrollspy.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 1, 8, 91
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\visual\tab.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 1, 15, 165
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\js\tests\visual\tooltip.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 2, 8, 45
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\nuget\MyGet.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 8
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\nuget\bootstrap.nuspec", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\nuget\bootstrap.sass.nuspec", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\package.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 20
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\package.json", "JSON", 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 102
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\sache.json", "JSON", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\.csscomb.json", "JSON", 0, 0, 0, 0, 0, 0, 304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 305
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\.scss-lint.yml", "YAML", 0, 0, 0, 0, 413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 462
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_alert.scss", "SCSS", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 66
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_animation.scss", "SCSS", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 28
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_breadcrumb.scss", "SCSS", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_button-group.scss", "SCSS", 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 33, 225
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_buttons.scss", "SCSS", 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 23, 174
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_card.scss", "SCSS", 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 48, 293
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_carousel.scss", "SCSS", 0, 0, 0, 0, 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 31, 253
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_close.scss", "SCSS", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 29
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_code.scss", "SCSS", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 59
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_custom-forms.scss", "SCSS", 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 34, 227
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_dropdown.scss", "SCSS", 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 20, 194
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_forms.scss", "SCSS", 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 66, 453
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_grid.scss", "SCSS", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 21, 77
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_images.scss", "SCSS", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 54
